Customer ID,Customer Status,Date Order was placed,Delivery Date,Order ID,Product ID,Quantity Ordered,Total Retail Price for This Order,Cost Price Per Unit
88016,Gold,27-Feb-17,27-Feb-17,123016893,2.202E+11,1,195.7,97.95
90941,GOLD,27-Feb-17,27-Feb-17,123017453,2.401E+11,1,18,8.25
91089,Gold,27-Feb-17,27-Feb-17,123018749,2.10201E+11,1,36.4,17.7
91728,Silver,27-Feb-17,27-Feb-17,123018424,2.301E+11,1,251.6,114.4
92027,Silver,27-Feb-17,27-Feb-17,123017475,2.201E+11,1,38.8,19.5
1951,Gold,28-Feb-17,28-Feb-17,123023225,2.10201E+11,1,39.4,17.8
3314,Silver,28-Feb-17,02-Mar-17,123020790,2.30101E+11,1,220,135
8715,Gold,28-Feb-17,28-Feb-17,123020869,2.20101E+11,1,14.9,5.8
8767,SILVER,28-Feb-17,28-Feb-17,123023255,2.202E+11,1,261.2,130.55
9070,Gold,28-Feb-17,28-Feb-17,123024371,2.202E+11,1,109,60.05
9274,Gold,28-Feb-17,28-Feb-17,123023262,2.201E+11,1,39.1,19.65
9979,Gold,28-Feb-17,02-Mar-17,123024378,2.20101E+11,1,51.7,21.9
12409,Silver,28-Feb-17,02-Mar-17,123020304,2.20101E+11,2,65.6,15
12754,Silver,28-Feb-17,28-Feb-17,123023295,2.404E+11,1,55.5,22.25
13761,Silver,28-Feb-17,02-Mar-17,123021932,2.407E+11,1,23.5,9.5
14374,Gold,28-Feb-17,28-Feb-17,123023316,2.20101E+11,2,37.6,8.75
18294,Gold,28-Feb-17,06-Mar-17,123025129,2.401E+11,1,175.9,127.95
18537,Silver,28-Feb-17,28-Feb-17,123025136,2.20101E+11,1,16.5,7.45
18655,GOLD,28-Feb-17,28-Feb-17,123020994,2.202E+11,1,195.7,97.95
19491,GOLD,28-Feb-17,28-Feb-17,123022643,2.408E+11,5,2382.5,206.15
19799,GOLD,28-Feb-17,28-Feb-17,123023356,2.202E+11,1,93.9,47.05
20640,Silver,28-Feb-17,04-Mar-17,123025209,2.301E+11,2,213.8,45.5
21164,Silver,28-Feb-17,28-Feb-17,123025228,2.407E+11,1,23.4,12.2
21446,Silver,28-Feb-17,28-Feb-17,123023985,2.402E+11,2,221.8,55.55
24896,Silver,28-Feb-17,28-Feb-17,123023407,2.202E+11,1,97.2,44.25
26103,SILVER,28-Feb-17,28-Feb-17,123023431,2.407E+11,1,18.3,8.1
27755,Silver,28-Feb-17,28-Feb-17,123022658,2.202E+11,1,39.1,19.65
28735,Gold,28-Feb-17,28-Feb-17,123020371,2.406E+11,2,47.2,9.8
30123,Silver,28-Feb-17,28-Feb-17,123023457,2.20101E+11,1,42.4,19.35
30789,Gold,28-Feb-17,28-Feb-17,123025408,2.102E+11,1,56.1,28.15
32115,Silver,28-Feb-17,28-Feb-17,123022021,2.10201E+11,1,16.9,7.4
32412,Silver,28-Feb-17,28-Feb-17,123023478,2.301E+11,1,49.3,19.8
32434,Silver,28-Feb-17,02-Mar-17,123021109,2.30101E+11,1,1.7,0.8
32760,Gold,28-Feb-17,28-Feb-17,123022023,2.102E+11,1,46.5,23.35
33611,GOLD,28-Feb-17,28-Feb-17,123023497,2.202E+11,1,127.6,63.9
33740,Silver,28-Feb-17,28-Feb-17,123021133,2.405E+11,1,70.5,28.25
36286,SILVER,28-Feb-17,05-Mar-17,123021184,2.202E+11,2,149.6,36.85
37756,Gold,28-Feb-17,02-Mar-17,123025540,2.407E+11,1,23,10.2
37889,Gold,28-Feb-17,04-Mar-17,123025549,2.401E+11,1,20.7,9.5
38932,GOLD,28-Feb-17,04-Mar-17,123025601,2.30101E+11,2,36.6,8.05
41723,Gold,28-Feb-17,04-Mar-17,123022753,2.407E+11,1,54,27.1
42358,Gold,28-Feb-17,28-Feb-17,123021272,2.405E+11,1,169.5,70.6
42895,Gold,28-Feb-17,01-Mar-17,123025731,2.401E+11,1,64.5,30.95
43454,Silver,28-Feb-17,28-Feb-17,123025746,2.102E+11,1,34.7,15.5
45102,SILVER,28-Feb-17,28-Feb-17,123021321,2.401E+11,1,153.8,77
45173,SILVER,28-Feb-17,28-Feb-17,123024030,2.202E+11,1,129.7,64.95
49178,Gold,28-Feb-17,28-Feb-17,123023646,2.401E+11,1,5.7,2.65
49241,Gold,28-Feb-17,28-Feb-17,123023649,2.401E+11,1,11.2,4.6
49688,Silver,28-Feb-17,03-Mar-17,123025931,2.407E+11,1,16.8,7.7
50195,Gold,28-Feb-17,05-Mar-17,123025942,2.30101E+11,1,8,3.5
50554,GOLD,28-Feb-17,28-Feb-17,123022115,2.406E+11,1,11.7,4.8
50845,Silver,28-Feb-17,04-Mar-17,123025946,2.407E+11,1,26.7,10.85
51031,Gold,28-Feb-17,28-Feb-17,123024035,2.405E+11,1,63.5,28
51403,Platinum,28-Feb-17,28-Feb-17,123021454,2.102E+11,1,13,5.75
51614,Gold,28-Feb-17,28-Feb-17,123021461,2.202E+11,1,82,37.45
52943,GOLD,28-Feb-17,03-Mar-17,123023712,2.201E+11,1,26,13.1
53468,Gold,28-Feb-17,01-Mar-17,123024052,2.402E+11,1,59.1,29.05
53491,Silver,28-Feb-17,04-Mar-17,123024499,2.30101E+11,1,96.7,48.45
53787,Gold,28-Feb-17,28-Feb-17,123021513,2.20101E+11,1,83.2,35.3
54260,Silver,28-Feb-17,06-Mar-17,123023742,2.201E+11,1,161.8,81
55519,Silver,28-Feb-17,28-Feb-17,123021548,2.401E+11,1,353.6,174.75
57884,Silver,28-Feb-17,06-Mar-17,123023773,2.201E+11,1,227.5,113.85
58046,Silver,28-Feb-17,06-Mar-17,123022833,2.10201E+11,1,24,11.95
58191,Gold,28-Feb-17,28-Feb-17,123023776,2.405E+11,1,32.7,15.7
58249,Gold,28-Feb-17,28-Feb-17,123023779,2.202E+11,1,177.6,82.75
60527,Gold,28-Feb-17,28-Feb-17,123026209,2.20101E+11,1,72.8,31.65
61182,SILVER,28-Feb-17,28-Feb-17,123024069,2.401E+11,1,109.9,46.8
61325,SILVER,28-Feb-17,28-Feb-17,123026234,2.20101E+11,1,17.5,7.3
61624,Silver,28-Feb-17,01-Mar-17,123021635,2.30101E+11,1,252,103.95
62205,SILVER,28-Feb-17,28-Feb-17,123024079,2.20101E+11,1,26.3,11.4
62843,Silver,28-Feb-17,28-Feb-17,123026279,2.201E+11,3,479.4,66.55
63200,Gold,28-Feb-17,28-Feb-17,123023858,2.202E+11,1,112.6,51.3
63355,SILVER,28-Feb-17,28-Feb-17,123024085,2.20101E+11,1,43.1,19.6
64234,Silver,28-Feb-17,28-Feb-17,123026336,2.10201E+11,1,47,21.45
70143,Gold,28-Feb-17,28-Feb-17,123024099,2.30101E+11,1,118.6,59.4
72255,Gold,28-Feb-17,28-Feb-17,123024551,2.401E+11,1,49.6,20.65
72615,Silver,28-Feb-17,28-Feb-17,123021724,2.20101E+11,1,23.9,11
72834,Silver,28-Feb-17,28-Feb-17,123022919,2.403E+11,1,17.4,8.1
75261,Gold,28-Feb-17,01-Mar-17,123022199,2.202E+11,1,80.8,35.15
75921,Silver,28-Feb-17,01-Mar-17,123024607,2.202E+11,1,52,23.75
76405,Silver,28-Feb-17,28-Feb-17,123024174,2.402E+11,1,18.5,9.35
78576,Silver,28-Feb-17,05-Mar-17,123024189,2.202E+11,1,92,46.1
80089,Gold,28-Feb-17,28-Feb-17,123022317,2.201E+11,1,35,17.6
82456,Silver,28-Feb-17,28-Feb-17,123024220,2.408E+11,2,326.8,74.3
83212,Gold,28-Feb-17,28-Feb-17,123024244,2.301E+11,2,96.6,20.5
84258,Gold,28-Feb-17,28-Feb-17,123023102,2.401E+11,1,25.4,11
85756,Platinum,28-Feb-17,06-Mar-17,123021778,2.405E+11,1,20.9,9.9
85935,Silver,28-Feb-17,05-Mar-17,123024699,2.30101E+11,1,115.6,48.15
88608,Silver,28-Feb-17,04-Mar-17,123020651,2.201E+11,2,118,29.6
89191,Gold,28-Feb-17,28-Feb-17,123020655,2.407E+11,2,33.8,8.6
89818,Silver,28-Feb-17,28-Feb-17,123020685,2.406E+11,2,56.6,8.55
90060,Silver,28-Feb-17,28-Feb-17,123022475,2.406E+11,1,24.3,11.05
92196,Silver,28-Feb-17,28-Feb-17,123022533,2.406E+11,1,26.2,11.7
92896,Gold,28-Feb-17,28-Feb-17,123024322,2.407E+11,1,38.1,19.75
92950,SILVER,28-Feb-17,28-Feb-17,123023184,2.202E+11,1,199.2,90.6
582,Gold,01-Mar-17,01-Mar-17,123028491,2.30101E+11,1,494.4,241
2281,Silver,01-Mar-17,01-Mar-17,123028179,2.201E+11,1,56.5,28.35
4088,Gold,01-Mar-17,01-Mar-17,123028608,2.404E+11,1,31.9,12.85
12112,GOLD,01-Mar-17,01-Mar-17,123028686,2.30101E+11,1,85.1,40.65
15052,Gold,01-Mar-17,01-Mar-17,123027324,2.301E+11,2,155.4,32.25
16193,Gold,01-Mar-17,01-Mar-17,123026852,2.20101E+11,1,21.4,10.2
22775,Silver,01-Mar-17,01-Mar-17,123026897,2.406E+11,1,44,19.15
28349,Silver,01-Mar-17,01-Mar-17,123028975,2.20101E+11,1,100.2,47.75
29822,Silver,01-Mar-17,01-Mar-17,123029015,2.20101E+11,1,80.5,38.3
31147,Gold,01-Mar-17,03-Mar-17,123027282,2.10201E+11,1,29.6,13.2
33165,Gold,01-Mar-17,01-Mar-17,123026927,2.405E+11,1,22.7,10.85
33677,GOLD,01-Mar-17,01-Mar-17,123029069,2.10201E+11,1,24.9,10.05
37364,Gold,01-Mar-17,01-Mar-17,123026950,2.402E+11,1,288.8,140.55
37535,Gold,01-Mar-17,01-Mar-17,123027915,2.30101E+11,1,96.7,48.45
39946,SILVER,01-Mar-17,03-Mar-17,123028254,2.402E+11,1,99.7,51.4
40323,Gold,01-Mar-17,01-Mar-17,123027923,2.405E+11,1,31,14.8
46388,Gold,01-Mar-17,01-Mar-17,123029340,2.202E+11,1,107.7,46.8
47094,Gold,01-Mar-17,05-Mar-17,123026976,2.30101E+11,1,71.7,35.95
50076,Gold,01-Mar-17,01-Mar-17,123029383,2.30101E+11,1,252,103.95
50115,Silver,01-Mar-17,01-Mar-17,123027485,2.401E+11,1,23.2,9.7
52840,SILVER,01-Mar-17,01-Mar-17,123027026,2.202E+11,1,84.2,38.35
53656,SILVER,01-Mar-17,01-Mar-17,123026553,2.401E+11,1,55.4,22.8
55447,GOLD,01-Mar-17,01-Mar-17,123026557,2.405E+11,1,119.4,49.75
61476,GOLD,01-Mar-17,01-Mar-17,123027564,2.102E+11,1,13.7,6.9
73441,Gold,01-Mar-17,01-Mar-17,123027606,2.20101E+11,1,81.5,37.2
73764,Gold,01-Mar-17,01-Mar-17,123027121,2.20101E+11,1,32.8,15
74033,Gold,01-Mar-17,05-Mar-17,123027625,2.401E+11,1,35.5,17.9
74476,Silver,01-Mar-17,05-Mar-17,123027142,2.20101E+11,1,7.8,2.95
74687,Gold,01-Mar-17,01-Mar-17,123028011,2.202E+11,2,185.8,42.55
77528,SILVER,01-Mar-17,01-Mar-17,123028036,2.30101E+11,1,252,103.95
80840,Silver,01-Mar-17,01-Mar-17,123028357,2.301E+11,1,134.8,55.1
82998,Silver,01-Mar-17,01-Mar-17,123026671,2.403E+11,1,55,23.45
84375,SILVER,01-Mar-17,01-Mar-17,123028365,2.301E+11,1,48.3,20.5
84406,Gold,01-Mar-17,01-Mar-17,123028376,2.407E+11,1,61.3,31.95
85858,Gold,01-Mar-17,01-Mar-17,123026692,2.30101E+11,1,126.1,58.6
87165,SILVER,01-Mar-17,02-Mar-17,123026743,2.402E+11,1,18.5,9.35
92125,Silver,01-Mar-17,01-Mar-17,123028391,2.20101E+11,1,88,38.25
93250,Gold,01-Mar-17,01-Mar-17,123028418,2.30101E+11,2,71,17.25
93273,Silver,01-Mar-17,01-Mar-17,123027798,2.401E+11,1,200.1,97.75
93569,Gold,01-Mar-17,01-Mar-17,123028173,2.201E+11,1,88.6,44.4
93957,Silver,01-Mar-17,01-Mar-17,123028431,2.30101E+11,1,540.7,276
94223,Gold,01-Mar-17,01-Mar-17,123028449,2.401E+11,1,350.5,175.2
79,Silver,02-Mar-17,03-Mar-17,123033319,2.401E+11,1,234.6,115.95
268,Gold,02-Mar-17,02-Mar-17,123031148,2.402E+11,1,2.2,0.9
327,Gold,02-Mar-17,02-Mar-17,123033326,2.10201E+11,1,22.7,10.3
1037,Gold,02-Mar-17,07-Mar-17,123032120,2.20101E+11,1,40.9,18.6
2359,Gold,02-Mar-17,02-Mar-17,123031156,2.406E+11,1,22.7,9.7
2990,Silver,02-Mar-17,02-Mar-17,123033405,2.202E+11,1,115,52.4
3205,Silver,02-Mar-17,04-Mar-17,123032970,2.301E+11,1,68.5,34.35
3307,Gold,02-Mar-17,02-Mar-17,123033432,2.30101E+11,1,252,103.95
3493,SILVER,02-Mar-17,07-Mar-17,123030326,2.30101E+11,1,181.5,76.3
4567,Gold,02-Mar-17,02-Mar-17,123032126,2.407E+11,1,12.4,5.6
6045,Gold,02-Mar-17,02-Mar-17,123031168,2.202E+11,1,98.1,49.15
8415,Gold,02-Mar-17,02-Mar-17,123030358,2.202E+11,1,61.3,27.9
8486,Gold,02-Mar-17,02-Mar-17,123033592,2.201E+11,1,161.8,81
9476,Gold,02-Mar-17,02-Mar-17,123029763,2.405E+11,1,55.2,24.5
10188,Silver,02-Mar-17,07-Mar-17,123033599,2.405E+11,1,37,17.6
11657,Silver,02-Mar-17,02-Mar-17,123031713,2.30101E+11,1,252,103.95
12422,Gold,02-Mar-17,02-Mar-17,123033691,2.30101E+11,1,14,6.5
13759,Silver,02-Mar-17,02-Mar-17,123030401,2.202E+11,2,177.2,44.4
13792,Gold,02-Mar-17,02-Mar-17,123032165,2.301E+11,1,106.9,45.5
14027,Silver,02-Mar-17,02-Mar-17,123031030,2.20101E+11,1,97.7,43.05
16487,Silver,02-Mar-17,02-Mar-17,123031716,2.10201E+11,1,36.3,18.1
17159,GOLD,02-Mar-17,02-Mar-17,123033828,2.201E+11,1,69.8,35
18270,Silver,02-Mar-17,02-Mar-17,123030416,2.202E+11,1,127.3,58
18697,Gold,02-Mar-17,03-Mar-17,123033853,2.401E+11,1,6.1,2.85
19269,Silver,02-Mar-17,07-Mar-17,123033883,2.202E+11,1,133.2,66.7
19607,Silver,02-Mar-17,03-Mar-17,123033902,2.401E+11,1,187.3,87.35
20368,Silver,02-Mar-17,02-Mar-17,123032517,2.201E+11,1,22.4,10.6
20663,Gold,02-Mar-17,02-Mar-17,123029790,2.201E+11,1,170.4,85.3
20737,Gold,02-Mar-17,02-Mar-17,123030441,2.202E+11,1,89.5,44.85
20737,SILVER,02-Mar-17,06-Mar-17,123030449,2.30101E+11,1,84.1,42.15
21776,Silver,02-Mar-17,02-Mar-17,123032226,2.402E+11,1,298.8,151.55
23161,Gold,02-Mar-17,02-Mar-17,123033946,2.407E+11,1,26.99,10.23
23980,Gold,02-Mar-17,02-Mar-17,123032530,2.401E+11,1,77.1,32.85
24127,Silver,02-Mar-17,08-Mar-17,123033979,2.102E+11,1,35,15.65
24293,Silver,02-Mar-17,02-Mar-17,123031229,2.20101E+11,1,108.7,53
24924,Silver,02-Mar-17,02-Mar-17,123030535,2.405E+11,1,12.6,5.95
27519,Silver,02-Mar-17,02-Mar-17,123031243,2.406E+11,1,53,23.25
28254,Gold,02-Mar-17,03-Mar-17,123032264,2.201E+11,1,94.7,47.45
28608,Gold,02-Mar-17,06-Mar-17,123032269,2.201E+11,2,141.2,28.3
29063,SILVER,02-Mar-17,02-Mar-17,123031251,2.201E+11,1,49.5,24.85
29692,Gold,02-Mar-17,02-Mar-17,123030582,2.401E+11,1,15.9,6.3
31824,Silver,02-Mar-17,02-Mar-17,123029845,2.405E+11,1,53.5,23.75
32828,Silver,02-Mar-17,02-Mar-17,123030600,2.407E+11,1,38.1,19.75
33438,Platinum,02-Mar-17,02-Mar-17,123031274,2.202E+11,1,144.9,72.55
33979,GOLD,02-Mar-17,03-Mar-17,123034216,2.406E+11,1,36.8,16
35042,Gold,02-Mar-17,04-Mar-17,123030635,2.408E+11,1,46.2,20.75
35693,Silver,02-Mar-17,10-Mar-17,123033038,2.301E+11,1,184.9,78.15
37772,SILVER,02-Mar-17,02-Mar-17,123034307,2.202E+11,1,40,20.1
38058,Platinum,02-Mar-17,02-Mar-17,123034327,2.407E+11,1,22.85,9.3
38088,Gold,02-Mar-17,05-Mar-17,123033308,2.301E+11,1,39.9,16.7
38333,Silver,02-Mar-17,02-Mar-17,123032343,2.401E+11,1,32.2,13.35
39509,Gold,02-Mar-17,06-Mar-17,123030305,2.402E+11,1,133.9,68.45
40313,Gold,02-Mar-17,02-Mar-17,123034427,2.30101E+11,1,85.1,40.65
46424,Silver,02-Mar-17,02-Mar-17,123029899,2.407E+11,1,23.5,9.5
47515,GOLD,02-Mar-17,03-Mar-17,123032391,2.20101E+11,1,104.4,46.25
48465,Gold,02-Mar-17,02-Mar-17,123032394,2.102E+11,1,27.8,11.9
48634,Silver,02-Mar-17,02-Mar-17,123032609,2.202E+11,1,98.8,42.95
53298,Silver,02-Mar-17,02-Mar-17,123031832,2.405E+11,1,20,9.5
57546,Gold,02-Mar-17,04-Mar-17,123034760,2.202E+11,2,202,46.05
57985,Gold,02-Mar-17,03-Mar-17,123034764,2.408E+11,1,225.5,112.85
58723,Gold,02-Mar-17,02-Mar-17,123032444,2.20101E+11,1,11.3,3.75
59431,Silver,02-Mar-17,02-Mar-17,123029948,2.404E+11,1,254.2,115.6
61655,Silver,02-Mar-17,02-Mar-17,123034857,2.30101E+11,1,25.5,10.75
62144,Gold,02-Mar-17,02-Mar-17,123030989,2.202E+11,1,53,26.6
64066,Gold,02-Mar-17,02-Mar-17,123033080,2.401E+11,1,421,205.9
65075,Gold,02-Mar-17,02-Mar-17,123032473,2.401E+11,1,20.7,10.45
65681,Gold,02-Mar-17,07-Mar-17,123032481,2.20101E+11,1,104.4,46
73483,SILVER,02-Mar-17,02-Mar-17,123032706,2.202E+11,1,195.7,97.95
73582,Gold,02-Mar-17,02-Mar-17,123031476,2.201E+11,4,647.2,81
77115,Gold,02-Mar-17,02-Mar-17,123031898,2.402E+11,1,187.1,18
80401,SILVER,02-Mar-17,02-Mar-17,123030062,2.402E+11,1,1.7,0.7
81189,Gold,02-Mar-17,04-Mar-17,123033185,2.30101E+11,1,1.7,0.8
81853,Silver,02-Mar-17,07-Mar-17,123031959,2.401E+11,1,9,3.5
85571,Gold,02-Mar-17,02-Mar-17,123030147,2.20101E+11,1,67.8,30.9
89382,Gold,02-Mar-17,07-Mar-17,123031110,2.405E+11,3,98.1,15.7
90637,Gold,02-Mar-17,02-Mar-17,123032883,2.202E+11,1,92,46.1
92410,Gold,02-Mar-17,16-Mar-17,123032055,2.20101E+11,1,37.3,16.6
92818,Silver,02-Mar-17,07-Mar-17,123031658,2.10201E+11,1,14.1,6.4
93534,SILVER,02-Mar-17,02-Mar-17,123032089,2.102E+11,1,42.1,21.15
94020,Gold,02-Mar-17,02-Mar-17,123032097,2.20101E+11,2,32.8,6.85
23,Silver,03-Mar-17,08-Mar-17,123038566,2.408E+11,1,35.4,16.15
287,Silver,03-Mar-17,05-Mar-17,123038581,2.408E+11,2,695.6,148.45
341,Gold,03-Mar-17,04-Mar-17,123038212,2.202E+11,1,65.5,29.8
617,SILVER,03-Mar-17,03-Mar-17,123037414,2.30101E+11,1,112.5,54.95
2743,Silver,03-Mar-17,08-Mar-17,123038639,2.405E+11,2,95.4,19.85
3310,Gold,03-Mar-17,03-Mar-17,123035530,2.201E+11,2,99.4,23.05
3478,SILVER,03-Mar-17,03-Mar-17,123035533,2.405E+11,2,414.8,86.35
3635,GOLD,03-Mar-17,03-Mar-17,123038680,2.301E+11,2,226.2,58.9
4322,Silver,03-Mar-17,03-Mar-17,123037440,2.201E+11,1,141.2,57.95
9177,SILVER,03-Mar-17,03-Mar-17,123037784,2.20101E+11,1,93.4,42.6
11869,Gold,03-Mar-17,06-Mar-17,123037471,2.404E+11,1,148.1,61.8
12342,Gold,03-Mar-17,03-Mar-17,123038849,2.202E+11,1,125.8,63
12910,Silver,03-Mar-17,05-Mar-17,123036977,2.401E+11,1,20.7,10.45
14024,Silver,03-Mar-17,03-Mar-17,123038908,2.102E+11,1,13,5.75
14989,Gold,03-Mar-17,03-Mar-17,123037805,2.202E+11,1,93.9,47.05
19040,Gold,03-Mar-17,08-Mar-17,123035746,2.202E+11,1,119.4,59.8
19121,Gold,03-Mar-17,03-Mar-17,123035774,2.408E+11,1,150.25,60.1
19507,Silver,03-Mar-17,03-Mar-17,123035775,2.408E+11,1,378,157.6
20638,Silver,03-Mar-17,07-Mar-17,123038283,2.30101E+11,1,96.7,48.45
21138,Gold,03-Mar-17,03-Mar-17,123035777,2.405E+11,1,32.4,13.55
23507,Silver,03-Mar-17,03-Mar-17,123037006,2.202E+11,1,99,49.6
24111,Gold,03-Mar-17,05-Mar-17,123037025,2.401E+11,1,288.4,131.6
24752,Silver,03-Mar-17,03-Mar-17,123037561,2.201E+11,1,49.7,23.05
24846,Silver,03-Mar-17,03-Mar-17,123037569,2.202E+11,1,209.3,104.6
25884,GOLD,03-Mar-17,03-Mar-17,123039158,2.201E+11,1,35.2,17.7
26264,Gold,03-Mar-17,07-Mar-17,123036356,2.405E+11,1,30.9,14.75
26469,Silver,03-Mar-17,07-Mar-17,123039168,2.408E+11,2,231.6,46.25
27086,Gold,03-Mar-17,05-Mar-17,123036536,2.301E+11,1,38.5,16.5
27146,Silver,03-Mar-17,03-Mar-17,123035888,2.202E+11,2,127,28.9
28137,Gold,03-Mar-17,09-Mar-17,123039220,2.405E+11,2,355,74.6
30142,GOLD,03-Mar-17,06-Mar-17,123037588,2.405E+11,1,53.5,23.75
30438,Gold,03-Mar-17,05-Mar-17,123038551,2.301E+11,1,113.1,58.9
30780,GOLD,03-Mar-17,03-Mar-17,123037037,2.401E+11,1,51.5,22.8
32431,Gold,03-Mar-17,07-Mar-17,123035968,2.401E+11,1,51.4,20.6
32738,Gold,03-Mar-17,03-Mar-17,123039319,2.202E+11,1,73.4,36.65
35569,Silver,03-Mar-17,05-Mar-17,123039424,2.404E+11,1,68.4,28.55
37245,Gold,03-Mar-17,03-Mar-17,123036565,2.401E+11,1,47.8,20.4
37579,GOLD,03-Mar-17,03-Mar-17,123035123,2.407E+11,2,29.2,6.2
37794,SILVER,03-Mar-17,07-Mar-17,123039461,2.20101E+11,1,22.3,7.75
39657,GOLD,03-Mar-17,08-Mar-17,123039479,2.408E+11,2,668.2,151.75
40035,Silver,03-Mar-17,03-Mar-17,123037051,2.102E+11,2,36.2,9.15
42546,Gold,03-Mar-17,03-Mar-17,123039549,2.401E+11,1,100.2,40
43075,Gold,03-Mar-17,03-Mar-17,123036079,2.201E+11,1,126.3,63.25
44094,Silver,03-Mar-17,03-Mar-17,123036090,2.102E+11,1,50.4,25.3
44341,Silver,03-Mar-17,03-Mar-17,123036589,2.406E+11,1,27.4,9.65
45678,Silver,03-Mar-17,03-Mar-17,123037657,2.202E+11,2,226,51.45
48082,Gold,03-Mar-17,08-Mar-17,123039616,2.401E+11,1,231,113.65
48363,SILVER,03-Mar-17,03-Mar-17,123036115,2.20101E+11,1,26.3,11.4
49240,Gold,03-Mar-17,03-Mar-17,123039636,2.408E+11,1,95.7,41.5
50115,Silver,03-Mar-17,03-Mar-17,123037106,2.20101E+11,1,35.7,14.3
50265,Silver,03-Mar-17,03-Mar-17,123037660,2.202E+11,1,66.5,33.35
50351,SILVER,03-Mar-17,03-Mar-17,123035216,2.404E+11,1,131.7,55
50813,GOLD,03-Mar-17,05-Mar-17,123039676,2.202E+11,1,103.8,47.25
51371,Gold,03-Mar-17,03-Mar-17,123036180,2.102E+11,1,19.9,10.05
54893,Silver,03-Mar-17,03-Mar-17,123039776,2.202E+11,2,128.8,28.65
56397,SILVER,03-Mar-17,04-Mar-17,123039786,2.202E+11,1,116.3,56.3
58019,Gold,03-Mar-17,05-Mar-17,123037148,2.401E+11,1,51.5,22.8
61431,Gold,03-Mar-17,03-Mar-17,123039941,2.30101E+11,1,38,16.8
63308,Platinum,03-Mar-17,03-Mar-17,123037746,2.202E+11,1,112.6,51.3
63850,Silver,03-Mar-17,03-Mar-17,123036401,2.201E+11,1,102.1,48.65
64993,Gold,03-Mar-17,03-Mar-17,123038381,2.102E+11,1,34.4,17.3
71233,Silver,03-Mar-17,03-Mar-17,123037205,2.401E+11,1,35.8,14.25
71510,Silver,03-Mar-17,05-Mar-17,123036626,2.405E+11,1,71.2,28.5
72243,Gold,03-Mar-17,05-Mar-17,123035288,2.401E+11,1,109.6,47.35
73728,SILVER,03-Mar-17,03-Mar-17,123036650,2.401E+11,1,51.5,22.8
76148,Silver,03-Mar-17,08-Mar-17,123038388,2.301E+11,1,134.4,57.05
79135,Gold,03-Mar-17,03-Mar-17,123038401,2.301E+11,1,196.8,89.55
80565,Silver,03-Mar-17,03-Mar-17,123035330,2.404E+11,1,78.3,31.4
80928,Silver,03-Mar-17,03-Mar-17,123038426,2.102E+11,1,40.7,20.35
83174,Silver,03-Mar-17,06-Mar-17,123038061,2.202E+11,1,36,16.4
84151,Gold,03-Mar-17,03-Mar-17,123037331,2.20101E+11,1,35.7,15.55
85446,Silver,03-Mar-17,03-Mar-17,123037336,2.406E+11,1,45.6,19.8
86438,Gold,03-Mar-17,03-Mar-17,123037346,2.10201E+11,1,51.3,23.4
88421,Silver,03-Mar-17,04-Mar-17,123035472,2.402E+11,3,528.3,70.5
88886,SILVER,03-Mar-17,03-Mar-17,123036418,2.301E+11,1,175.3,74.95
91769,Silver,03-Mar-17,03-Mar-17,123038179,2.202E+11,2,271.6,68
2051,Gold,04-Mar-17,04-Mar-17,123040562,2.403E+11,1,55.8,22.4
2439,SILVER,04-Mar-17,04-Mar-17,123043322,2.20101E+11,1,59.4,27.05
3454,Silver,04-Mar-17,05-Mar-17,123044199,2.10201E+11,1,35.4,16.15
4879,Gold,04-Mar-17,04-Mar-17,123040589,2.30101E+11,1,85.1,40.65
5664,Silver,04-Mar-17,04-Mar-17,123042325,2.102E+11,1,19.7,9.95
7066,Silver,04-Mar-17,04-Mar-17,123040639,2.404E+11,1,93.2,43.2
7976,Gold,04-Mar-17,04-Mar-17,123041430,2.402E+11,1,85.3,42.75
8932,PLATINUM,04-Mar-17,04-Mar-17,123040669,2.202E+11,1,148.1,74.15
9131,Gold,04-Mar-17,04-Mar-17,123040677,2.202E+11,3,311.4,47.25
10794,SILVER,04-Mar-17,04-Mar-17,123044365,2.30101E+11,2,495,109.55
11464,SILVER,04-Mar-17,07-Mar-17,123044373,2.408E+11,3,384.6,57.05
11769,Gold,04-Mar-17,04-Mar-17,123042943,2.401E+11,1,55.4,22.8
12844,Gold,04-Mar-17,04-Mar-17,123042955,2.402E+11,1,57.3,22.95
13145,Gold,04-Mar-17,04-Mar-17,123042349,2.20101E+11,2,209,41.85
13705,Silver,04-Mar-17,04-Mar-17,123042961,2.202E+11,1,95.5,43.55
17159,Silver,04-Mar-17,04-Mar-17,123044479,2.407E+11,1,16,6.35
19806,Silver,04-Mar-17,08-Mar-17,123041475,2.10201E+11,1,21,8.7
21836,Silver,04-Mar-17,04-Mar-17,123041480,2.202E+11,2,179,44.85
22931,Gold,04-Mar-17,06-Mar-17,123044582,2.401E+11,1,15.9,6.3
23731,Gold,04-Mar-17,04-Mar-17,123043759,2.301E+11,1,48.3,20.5
25504,GOLD,04-Mar-17,09-Mar-17,123044669,2.408E+11,2,171.2,34.3
25512,Silver,04-Mar-17,04-Mar-17,123043013,2.202E+11,1,86.2,39.25
26064,GOLD,04-Mar-17,04-Mar-17,123042442,2.10201E+11,2,69.2,15.05
